"Human" "Chimpanzee" "Bonobo" "Gorilla" "Orangutan" "Macaque" "Mouse" "Opossum" "Platypus" "Chicken"
"ENSG00000115239" 0 0 0 0 0 0 0 0 0 1
"ENSG00000108381" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102837" 0 0 0 0 0 0 1 0 0 0
"ENSG00000164746" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105855" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140307" 0 0 0 0 0 0 0 0 0 0
"ENSG00000179314" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110660" 1 0 0 0 0 0 0 0 0 0
"ENSG00000070814" 0 1 1 0 0 0 0 0 0 0
"ENSG00000198626" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091482" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180098" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137509" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165644" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138036" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174482" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172331" 0 0 0 0 0 0 0 0 0 0
"ENSG00000244405" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164877" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170145" 1 1 1 1 0 1 0 0 0 0
"ENSG00000073464" 0 0 0 0 0 0 0 0 0 0
"ENSG00000213160" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171824" 0 0 0 0 0 0 0 0 0 0
"ENSG00000069020" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118420" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072609" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135521" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106009" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174306" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160049" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091140" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120500" 0 0 0 0 0 0 0 0 0 1
"ENSG00000123560" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131238" 0 1 1 0 0 0 0 0 0 0
"ENSG00000115274" 1 0 0 0 0 0 0 1 0 0
"ENSG00000136874" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177272" 1 0 0 0 0 0 1 1 0 0
"ENSG00000157617" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100105" 0 0 0 0 0 0 0 1 0 0
"ENSG00000163964" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101958" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114956" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145730" 0 0 0 0 0 0 0 0 0 0
"ENSG00000061676" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157119" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187079" 0 0 0 0 0 0 1 0 0 0
"ENSG00000185015" 0 0 0 0 0 0 0 1 0 0
"ENSG00000142677" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174136" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180316" 0 0 0 0 0 0 1 0 0 0
"ENSG00000091127" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146416" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171557" 0 1 1 0 0 0 0 0 0 0
"ENSG00000187546" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169967" 0 0 0 0 0 0 0 0 0 0
"ENSG00000010327" 1 0 0 1 0 0 0 0 0 1
"ENSG00000128802" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156711" 0 0 0 0 0 0 0 0 0 0
"ENSG00000203740" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114127" 1 0 0 0 0 0 0 0 0 0
"ENSG00000170681" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128606" 1 1 1 0 0 1 1 0 0 1
"ENSG00000138400" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173728" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119772" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114268" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065882" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180901" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136999" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157916" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136895" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139220" 0 0 0 0 0 0 0 0 0 0
"ENSG00000129515" 1 0 0 0 0 0 0 0 0 0
"ENSG00000157833" 0 0 0 1 0 1 0 0 0 0
"ENSG00000172273" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163637" 1 0 0 0 0 0 0 0 0 0
"ENSG00000123473" 1 0 0 0 0 0 0 0 0 0
"ENSG00000106031" 1 0 0 0 0 0 0 0 1 0
"ENSG00000141655" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165912" 0 0 0 0 0 0 0 0 0 0
"ENSG00000074410" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091831" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102924" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107736" 0 0 0 1 0 0 0 0 0 0
"ENSG00000135124" 0 1 1 0 0 0 0 0 0 1
"ENSG00000115355" 1 0 0 0 0 0 0 0 0 1
"ENSG00000141576" 1 0 0 0 0 0 0 0 0 0
"ENSG00000103196" 0 0 0 0 0 0 0 0 0 0
"ENSG00000014641" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124496" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198060" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183580" 0 0 0 0 0 0 0 0 0 1
"ENSG00000175224" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162437" 0 0 0 0 0 0 1 0 0 0
"ENSG00000176871" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166342" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166596" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157933" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135541" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168081" 0 0 0 0 0 0 0 0 0 0
"ENSG00000082515" 0 0 0 0 0 0 0 0 0 0
"ENSG00000186104" 1 0 0 0 0 0 0 0 0 1
"ENSG00000099284" 0 0 0 0 0 1 1 0 0 0
"ENSG00000150722" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167461" 1 0 0 0 0 0 0 0 0 1
"ENSG00000138796" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124251" 1 0 0 0 0 0 1 0 0 0
"ENSG00000125149" 1 0 0 0 0 0 0 0 0 0
"ENSG00000151379" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166025" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100296" 1 0 0 0 0 0 0 0 0 0
"ENSG00000137501" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164684" 0 0 0 0 0 0 0 0 0 0
"ENSG00000129084" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116981" 0 0 0 0 0 0 0 0 0 0
"ENSG00000181035" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138794" 0 0 0 0 1 0 0 0 0 0
"ENSG00000196624" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180332" 0 0 0 0 0 0 0 0 1 0
"ENSG00000175893" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100351" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137692" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116560" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101266" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160957" 0 1 0 0 0 1 0 1 0 0
"ENSG00000132323" 0 0 0 0 0 0 0 0 0 0
"ENSG00000008294" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152404" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170471" 0 0 0 0 0 1 0 0 0 0
"ENSG00000163607" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163166" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121542" 1 0 0 0 0 0 0 0 0 0
"ENSG00000083782" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167202" 1 0 0 0 0 0 0 0 0 0
"ENSG00000170390" 0 0 0 0 0 0 0 0 0 0
"ENSG00000021574" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111276" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141052" 1 0 0 0 0 0 0 0 0 0
"ENSG00000166169" 0 0 0 0 0 1 0 0 0 0
"ENSG00000155158" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145824" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173406" 1 0 0 0 0 0 0 0 0 0
"ENSG00000158109" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141447" 0 0 0 1 0 0 0 0 0 0
"ENSG00000121989" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174749" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156076" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171467" 1 1 1 0 0 0 0 0 0 0
"ENSG00000143164" 1 0 0 0 0 0 0 0 0 0
"ENSG00000132680" 0 0 0 0 0 0 0 0 0 0
"ENSG00000096696" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162813" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172893" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075223" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104728" 0 0 0 0 0 0 0 0 0 0
"ENSG00000087245" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168040" 0 0 0 0 0 0 0 0 1 0
"ENSG00000153930" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136026" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109667" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136014" 0 0 0 0 0 0 0 0 0 0
"ENSG00000144771" 0 0 0 0 0 0 0 0 0 0
"ENSG00000204952" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173209" 1 0 0 0 0 0 1 0 0 0
"ENSG00000011295" 0 0 1 0 0 0 0 0 0 0
"ENSG00000139722" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174417" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137804" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151572" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149091" 0 0 0 0 0 0 0 0 0 0
"ENSG00000150510" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162032" 1 1 1 1 0 0 1 0 0 0
"ENSG00000106688" 0 0 0 0 0 1 1 0 0 0
"ENSG00000153157" 1 0 0 0 0 0 0 0 0 1
"ENSG00000143367" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119698" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163466" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166086" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173436" 0 0 0 0 0 0 0 0 0 0
"ENSG00000086504" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138449" 1 0 0 0 0 0 0 0 0 0
"ENSG00000120279" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115977" 1 0 0 0 0 0 0 0 0 0
"ENSG00000152620" 0 1 1 0 0 0 0 0 0 0
"ENSG00000166295" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132205" 0 0 0 1 0 1 0 0 0 1
"ENSG00000122707" 0 0 0 0 0 0 0 0 0 1
"ENSG00000119913" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111049" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136854" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121005" 0 0 0 0 0 0 0 0 0 0
"ENSG00000035681" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165383" 0 0 0 0 0 0 0 0 0 0
"ENSG00000081052" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156510" 1 0 0 0 0 0 0 0 0 0
"ENSG00000121895" 0 0 0 0 0 0 0 0 0 0
"ENSG00000014824" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170293" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127463" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180336" 1 0 0 0 1 0 0 0 0 0
"ENSG00000168291" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163520" 0 0 0 0 0 0 0 0 0 0
"ENSG00000099331" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123983" 0 0 0 0 0 0 0 0 0 0
"ENSG00000103319" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130150" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146410" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147576" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120942" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171861" 0 0 0 0 0 0 0 0 0 0
"ENSG00000116237" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075303" 0 0 0 0 0 0 0 0 0 0
"ENSG00000129673" 0 0 0 0 0 0 0 0 1 0
"ENSG00000196367" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170788" 1 0 0 1 0 0 0 0 0 1
"ENSG00000145391" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163064" 0 0 0 0 0 0 0 0 0 0
"ENSG00000043462" 0 0 0 0 0 0 1 0 0 0
"ENSG00000032444" 0 0 0 0 0 0 0 0 0 0
"ENSG00000129480" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151012" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143196" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124429" 0 0 0 0 0 0 0 0 0 1
"ENSG00000159479" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132972" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110324" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174358" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177697" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184432" 0 0 0 0 0 0 0 0 0 0
"ENSG00000002549" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065413" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184381" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100206" 0 0 0 0 0 0 0 0 0 0
"ENSG00000017260" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127311" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131378" 0 0 0 0 0 0 0 0 0 0
"ENSG00000001167" 0 0 0 0 0 0 0 0 0 0
"ENSG00000034063" 1 0 0 0 0 0 0 0 0 0
"ENSG00000145832" 0 0 0 0 0 0 0 0 0 0
"ENSG00000083937" 0 0 0 0 0 0 0 0 0 0
"ENSG00000142892" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128585" 0 0 0 0 0 0 0 0 0 0
"ENSG00000089234" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196535" 0 0 0 0 0 0 0 0 0 0
"ENSG00000088538" 0 0 0 0 0 0 0 0 0 0
"ENSG00000006377" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180340" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162510" 1 1 1 0 0 0 0 0 0 0
"ENSG00000205301" 1 0 0 0 0 0 0 0 0 0
"ENSG00000205835" 0 0 0 0 0 0 0 0 0 0
"ENSG00000012963" 0 0 0 0 0 0 0 0 0 0
"ENSG00000082213" 0 0 0 0 0 0 0 0 0 0
"ENSG00000133937" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157353" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166685" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177302" 0 0 0 0 0 0 0 0 0 0
"ENSG00000080608" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175356" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164105" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165632" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108018" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104497" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139767" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165072" 0 1 1 0 0 0 0 0 0 0
"ENSG00000127084" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197217" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123892" 0 0 0 0 0 0 0 0 0 0
"ENSG00000188559" 1 0 0 0 0 0 0 0 0 0
"ENSG00000077522" 0 0 0 0 0 0 0 0 0 0
"ENSG00000060237" 0 0 0 0 0 0 0 0 0 0
"ENSG00000058262" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168411" 0 0 0 0 0 0 0 0 0 0
"ENSG00000011143" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167280" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138604" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172572" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118407" 1 0 0 0 0 0 0 0 0 0
"ENSG00000170891" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124608" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171094" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136878" 0 0 0 0 1 0 0 0 0 0
"ENSG00000117400" 1 0 0 0 0 0 0 1 0 1
"ENSG00000150625" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172733" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176635" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197296" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158006" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140836" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108798" 0 0 0 0 0 0 1 1 0 0
"ENSG00000055044" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151617" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121634" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134480" 0 0 0 0 0 0 0 0 0 0
"ENSG00000103528" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162769" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139793" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111450" 1 0 0 0 0 0 0 0 0 0
"ENSG00000120333" 0 0 0 0 0 0 0 0 0 0
"ENSG00000095383" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137656" 0 0 0 0 0 0 0 0 0 0
"ENSG00000110851" 1 0 0 0 0 0 0 0 0 1
"ENSG00000104228" 0 0 0 0 1 0 0 0 0 1
"ENSG00000183475" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154511" 1 0 0 0 0 1 0 0 0 0
"ENSG00000136891" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138315" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171517" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111679" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065526" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147507" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170340" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137204" 1 0 1 0 0 1 0 0 0 0
"ENSG00000102362" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143107" 0 0 0 0 0 0 0 0 0 1
"ENSG00000123700" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113569" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104522" 0 0 0 0 0 0 0 0 0 0
"ENSG00000010282" 1 0 0 0 0 0 0 0 0 0
"ENSG00000165617" 0 0 0 0 0 0 1 0 0 0
"ENSG00000145354" 0 0 0 0 0 0 1 0 0 0
"ENSG00000165046" 0 0 0 0 0 0 0 1 0 0
"ENSG00000163626" 1 0 0 0 0 0 0 0 0 0
"ENSG00000108176" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178234" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102174" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180440" 0 0 0 0 0 0 0 0 0 0
"ENSG00000006453" 0 1 1 0 1 0 0 0 0 0
"ENSG00000189046" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184983" 1 0 0 0 0 0 0 0 0 0
"ENSG00000142599" 1 0 0 0 0 0 0 0 0 0
"ENSG00000179583" 1 0 0 0 0 0 1 0 0 0
"ENSG00000171604" 0 0 0 0 0 0 0 0 0 0
"ENSG00000011132" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163428" 1 0 0 0 0 0 1 0 0 0
"ENSG00000162591" 0 0 0 0 0 0 0 0 0 0
"ENSG00000129151" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198162" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131724" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125686" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131747" 0 0 0 0 0 0 0 0 0 0
"ENSG00000088812" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166046" 0 0 0 0 0 0 0 0 0 0
"ENSG00000083454" 0 1 0 0 0 0 0 0 0 0
"ENSG00000186895" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143466" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156928" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146281" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075711" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114739" 0 0 0 0 0 0 0 0 0 0
"ENSG00000028203" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157020" 0 0 0 0 0 0 0 0 0 0
"ENSG00000057704" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151413" 0 0 0 0 0 0 0 0 0 0
"ENSG00000070269" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163545" 1 0 0 0 0 0 0 0 0 0
"ENSG00000213619" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132669" 0 0 0 0 0 0 0 0 0 0
"ENSG00000008197" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168803" 0 0 0 0 0 0 1 1 0 1
"ENSG00000167216" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106123" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173889" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121440" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196865" 1 0 0 0 0 0 0 0 0 0
"ENSG00000051108" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166426" 0 0 0 0 0 1 0 0 0 0
"ENSG00000126217" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164038" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111319" 0 0 0 0 0 0 0 1 0 0
"ENSG00000117834" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132382" 1 1 1 0 0 0 0 0 0 0
"ENSG00000156206" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100280" 0 0 0 0 0 0 0 0 0 0
"ENSG00000184117" 0 0 0 0 0 0 0 0 0 0
"ENSG00000188725" 0 0 0 0 0 0 0 0 0 0
"ENSG00000084073" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135362" 0 0 0 0 0 0 1 0 0 0
"ENSG00000156869" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163666" 0 0 0 0 0 0 0 0 0 0
"ENSG00000086848" 0 0 0 0 0 0 0 0 0 0
"ENSG00000004534" 1 0 0 0 0 0 0 0 0 0
"ENSG00000160202" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120251" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101557" 0 0 0 0 0 0 0 0 0 0
"ENSG00000105953" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175097" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122971" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143942" 0 0 0 0 0 0 0 0 0 0
"ENSG00000070193" 0 0 0 0 0 0 1 0 0 0
"ENSG00000102967" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165338" 0 0 0 0 0 0 1 0 0 0
"ENSG00000149483" 1 0 0 0 0 0 0 0 0 0
"ENSG00000188266" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165698" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091157" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119927" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171206" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135074" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166224" 0 0 0 0 0 0 0 0 0 0
"ENSG00000221947" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140807" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111859" 1 0 0 0 0 0 0 0 0 0
"ENSG00000134759" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100526" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138795" 1 0 0 0 0 0 0 0 0 0
"ENSG00000168724" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160991" 1 0 0 0 0 0 0 0 0 0
"ENSG00000196151" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174177" 1 0 0 1 0 1 1 1 0 0
"ENSG00000198797" 0 0 0 0 0 0 0 0 0 0
"ENSG00000073060" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162522" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172461" 0 0 0 0 0 0 0 0 0 0
"ENSG00000079689" 0 0 0 0 0 0 0 0 0 0
"ENSG00000080561" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145388" 0 0 0 0 0 0 0 0 0 0
"ENSG00000016864" 0 0 0 0 0 0 0 0 0 0
"ENSG00000215203" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139517" 0 0 0 1 0 0 0 0 0 0
"ENSG00000116574" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164654" 0 0 0 0 0 0 0 0 0 0
"ENSG00000077380" 0 0 0 0 0 0 0 0 0 0
"ENSG00000012504" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171766" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158711" 1 0 0 0 0 0 1 0 0 0
"ENSG00000138821" 1 0 0 0 0 0 0 0 0 0
"ENSG00000162618" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163347" 1 0 0 0 0 0 0 0 0 0
"ENSG00000179796" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141404" 1 0 0 0 0 0 1 0 0 0
"ENSG00000129270" 0 0 0 0 0 1 1 0 0 0
"ENSG00000154767" 0 0 0 0 0 0 0 0 1 0
"ENSG00000107651" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109065" 0 0 0 0 0 0 0 1 0 0
"ENSG00000089916" 0 0 0 0 0 0 0 0 0 0
"ENSG00000114026" 1 0 0 1 1 0 0 0 0 0
"ENSG00000109101" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152779" 1 0 0 0 0 0 0 0 0 0
"ENSG00000005108" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153707" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138081" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112624" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163635" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091136" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172673" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162552" 0 0 0 0 0 0 1 0 0 0
"ENSG00000133657" 1 0 0 0 0 0 0 0 0 0
"ENSG00000128710" 0 0 0 0 0 0 0 0 0 0
"ENSG00000081014" 0 0 0 0 0 0 0 0 0 0
